item_id,title,genre,developer,release_date,price
632870,Human: Fall Flat Official Soundtrack,Adventure,No Brakes Games,2017,4.99
632660,AVOlight.Space - Unlock Media Players,Utilities,AVOlight,2017,9.99
632510,Blockle,Casual,David Schneider,2017,4.99
574820,Cat or Bread?,Casual,Casioqu,2017,0.99
620320,Atelier Firis - Costume: Ritual Cleric / フィリス衣装『リチュアルクレリック』,RPG,"KOEI TECMO GAMES CO., LTD.",2017,1.99
620326,Atelier Firis - Character: Shanon / 追加キャラクター『シャノン』,RPG,"KOEI TECMO GAMES CO., LTD.",2017,6.99
620321,Atelier Firis - Costume: Brave Archer / リアーネ衣装『ブレイブアーチャー』,RPG,"KOEI TECMO GAMES CO., LTD.",2017,1.99
620322,Atelier Firis - Costume: Noble Wizard / イルメリア衣装『ノーブルウィザード』,RPG,"KOEI TECMO GAMES CO., LTD.",2017,1.99
620324,Atelier Firis - Costume: Glorious Sage / ソフィー衣装『グロリアスセイジ』,RPG,"KOEI TECMO GAMES CO., LTD.",2017,1.99
545270,NBA Playgrounds,Sports,Saber Interactive,2017,19.99
620323,Atelier Firis - Costume: Duel Warrior / ドロッセル衣装『デュエルウォーリア』,RPG,"KOEI TECMO GAMES CO., LTD.",2017,1.99
620325,Atelier Firis - Costume: Crest Paladin / シャノン衣装『クレストパラディン』,RPG,"KOEI TECMO GAMES CO., LTD.",2017,1.99
629280,Run Away,Adventure,bch waves studio,2017,4.99
623580,POBEDA,Action,"RCG,MyST",2017,0.99
616640,B-12: Brantisky Mk. 12,Action,Brantisky Interactive,2017,8.99
397850,Sonder. Episode ONE,Adventure,KAMAi MEDIA,2017,3.99
623080,planetarian HD,Adventure,VisualArts/Key,2017,9.99
502720,Star Explorers,Action,Michael Klaus Schmidt,2017,4.99
631580,World to the West - Soundtrack,Action,Rain Games,2017,1.99
550900,Metin2,Action,WEBZEN Inc.,2006,0
440730,Survival Zombies The Inverted Evolution,Action,Racing Bros,2017,4.99
632210,Frosty Kiss - Digital Soundtrack,Adventure,"2Chance Projects,IIchan Eroge Team,DjSM",2017,1.99
633470,Eventide Night - OST,Casual,Leaning Tower Studio,2017,9.99
394490,Buildanauts,Casual,TouchTilt Games,2017,14.99
543050,ARC Continuum,Action,Akimbo Creations,2017,9.99
551917,Wars Across the World: Kentucky 1861,Indie,Strategiae,2017,4.99
341040,Wars Across The World,Indie,Strategiae,2017,14.99
551910,Wars Across the World: Austerlitz 1805,Indie,Strategiae,2017,9.99
551911,Wars Across the World: Berlin 1945,Indie,Strategiae,2017,9.99
551916,Wars Across the World: Bull Run 1861,Indie,Strategiae,2017,4.99
554371,Wars Across the World: Carrhae 53,Indie,Strategiae,2017,4.99
553170,Wars Across the World: Hamilkar 264,Indie,Strategiae,2017,4.99
551912,Wars Across the World: Korea 1950,Indie,Strategiae,2017,9.99
553271,Wars Across the World: Mali 2012,Indie,Strategiae,2017,4.99
551918,Wars Across the World: Missouri 1861,Indie,Strategiae,2017,4.99
547620,Wars Across the World: Six Days 1967,Indie,Strategiae,2017,4.99
564890,Wars Across the World: Tannenberg 1914,Indie,Strategiae,2017,4.99
554370,Wars Across the World: Waterloo 1815,Indie,Strategiae,2017,4.99
551919,Wars Across the World: West Virginia 1861,Indie,Strategiae,2017,4.99
574964,Wars across the Wolrd: Bulge 1944,Indie,Strategiae,2017,4.99
629330,Fight Songs: The Music Of Team Fortress 2,Action,Valve,2017,12.99
632650,Clown2Beat Crazy Circus,Action,Rodrigo Banzato,2017,4.99
606490,Duck Life: Space,Casual,"Wix Games,MAD.com",2017,3.99
525360,Shio,Action,Coconut Island Studio,2017,11.99
619480,"Rock, Ken, Bo",Action,Xelphyre Games,2017,3.99
614008,X-Plane 11 - Add-on: Aerosoft - Airport Lugano,Simulation,Aerosoft GmbH,2017,19.99
496290,Deep Dark Dungeon,Action,GlassCats,2017,9.99
626640,Lost Lands: The Wanderer,Adventure,FIVE-BN GAMES,2017,6.99
629100,"Cadenza: Music, Betrayal and Death Collector's Edition",Adventure,Mad Head Games,2017,9.99
474830,Time in Time,Indie,ErayTek,2017,2.99
632790,Riptale Soundtrack,Action,Super God,2017,4.99
556391,Steep™ - Winterfest Pack,Action,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev",2017,11.99
436670,The Legend of Heroes: Trails in the Sky the 3rd,RPG,Nihon Falcom,2017,29.99
562260,WAVESHAPER,Action,GAMES FOR HUMANS,2017,0.99
351690,Apple Jack 1&amp;2,Action,My Owl Software,2017,6.99
614170,"Learning Punch! Software®: Training, Tools &amp; Tutorials for V19 - Windows Version - by Patricia Gamburgo",Design &amp; Illustration,Punch! Software,2017,34.99
614240,Designing your Dream Home Using Punch Software eBook by Patricia Gamburgo,Design &amp; Illustration,Punch! Software,2017,34.99
624060,Shattered Steel,Action,BioWare,1996,9.99
620570,Tower!2011:SE,Indie,FeelThere,2017,24.99
632630,TANE DLC: Shmmns Coil Transporter,Simulation,N3V Games,2017,7.99
616110,SPACEPLAN,Adventure,Jake Hollands,2017,2.99
633280,TANE DLC: Canadian Rocky Mountains - Rogers Pass,Simulation,N3V Games,2017,39.99
618510,Battle Bruise,Action,Zanardi and Liza,2017,0.99
628340,Kick Speed : Global Operations ( KS : GO ),Action,Blaiz Entertainment,2017,2.99
603100,ATOMINE,Action,Broken Arms Games Pty Ltd,2017,9.99
463795,Warhammer: End Times - Vermintide Stromdorf,Action,Fatshark,2017,6.99
438903,Pure Hold'em - Macabre Card Deck,Casual,VooFoo Studios,2017,1.99
620382,Tap Adventure: Time Travel - Beginner's Pack,Adventure,Avallon Alliance,2017,11.99
630500,SPACEPLAN Soundtrack,Adventure,"Jake Hollands,Logan Gabriel",2017,2.99
616030,Eventide Night,Casual,Leaning Tower Studio,2017,1.99
362120,H-Hour: Worlds Elite - Soundtrack,Action,"SOF Studios Ltd,Penka Kouneva, Composer",2017,4.99
378350,Chromadrome 2,Action,Alpha72 Games,2007,2.99
609791,Female #1 + Starter Pack for Arcane (pre)Raise,Adventure,Arcane Raise,2017,3.99
609792,Female #2 + Starter Pack for Arcane (pre)Raise,Adventure,Arcane Raise,2017,3.99
609793,Female #3 + Starter Pack for Arcane (pre)Raise,Adventure,Arcane Raise,2017,3.99
609795,Male #2 + Starter Pack for Arcane (pre)Raise,Adventure,Arcane Raise,2017,3.99
603780,- Arcane preRaise -,Adventure,Arcane Raise,2017,2.99
580600,NieR:Automata™ - 3C3C1D119440927,Action,Square Enix,2017,13.99
630290,TumbleSeed - Original Soundtrack,Action,"Benedict Fritz,Greg Wohlwend,Joel Corelitz,David Laskey,Jenna Blazevich",2017,6.99
609794,Male #1 + Starter Pack for Arcane (pre)Raise,Adventure,Arcane Raise,2017,3.99
609790,Starter Pack for Arcane (pre)Raise,Adventure,Arcane Raise,2017,0.99
590205,Rocksmith® 2014 Edition – Remastered – Mix Tape Song Pack,Casual,Ubisoft - San Francisco,2017,11.99
590206,Rocksmith® 2014 Edition – Remastered – David Bowie - “Moonage Daydream”,Casual,Ubisoft - San Francisco,2017,2.99
590207,Rocksmith® 2014 Edition – Remastered – Marvin Gaye &amp; Tammi Terrell - “Ain’t No Mountain High Enough”,Casual,Ubisoft - San Francisco,2017,2.99
590208,Rocksmith® 2014 Edition – Remastered – Redbone - “Come and Get Your Love”,Casual,Ubisoft - San Francisco,2017,2.99
609796,Male #3 + Starter Pack for Arcane (pre)Raise,Adventure,Arcane Raise,2017,3.99
590209,Rocksmith® 2014 Edition – Remastered – Blue Swede - “Hooked on a Feeling”,Casual,Ubisoft - San Francisco,2017,2.99
590210,Rocksmith® 2014 Edition – Remastered – Raspberries - “Go All the Way”,Casual,Ubisoft - San Francisco,2017,2.99
593272,Call of Duty®: Infinite Warfare - Ozzy Man Reviews VO Pack,Action,Infinity Ward,2017,3.99
597310,Fantasy Grounds - Pathfinder RPG - Core Rules Pack (PFRPG),Indie,"SmiteWorks USA, LLC",2017,49.99
597420,Fantasy Grounds - Pathfinder RPG - Bestiary 1 Pack (PFRPG),Indie,"SmiteWorks USA, LLC",2017,39.99
627030,Fantasy Grounds - Pathfinder RPG - Rise of the Runelords Adventure Path Anniversary Edition (PFRPG),Indie,"SmiteWorks USA, LLC",2017,59.99
597600,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 1: Stolen Land (PFRPG),Indie,"SmiteWorks USA, LLC",2017,19.99
597610,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 2: Rivers Run Red (PFRPG),Indie,"SmiteWorks USA, LLC",2017,19.99
612580,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 3: The Varnhold Vanishing (PFRPG),Indie,"SmiteWorks USA, LLC",2017,19.99
607480,Fantasy Grounds - Pathfinder RPG - Advanced Player's Guide (PFRPG),Indie,"SmiteWorks USA, LLC",2017,44.99
593980,Gluon,Action,Fastbird Dev Studio,2017,3.99
448170,Last Dream: World Unknown,Indie,White Giant RPG Studios,2017,9.99
582260,Extreme-G 2,Racing,Acclaim Cheltenham,1998,7.99
581130,Metal Waltz: Anime tank girls,Adventure,"Shanghai JingCai Computer Software Development Co., Ltd",2017,0
546800,Tower in the Sky : Tactics Edition,Action,Three Brothers Games,2017,9.99
629310,Darkarta: A Broken Heart's Quest CE - Music Pack,Adventure,Tuttifrutti Interactive,2017,9.99
313390,Vertical Strike Endless Challenge,Action,Project ICKX,2017,4.99
416060,Westboro,Action,Carbomb Software,2017,17.99
513102,TS Marketplace: Ootz 42 Wagon Pack Add-On,Simulation,virtualRailroads,2017,4.99
580120,Westboro Soundtrack,Action,Carbomb Software,2017,1.99
513099,TS Marketplace: Fads 177 Wagon Pack Add-On,Simulation,virtualRailroads,2017,4.99
513104,TS Marketplace: Tagnoos 898 Wagon Pack Add-On,Simulation,virtualRailroads,2017,4.99
437720,Blossoms Bloom Brightest,Adventure,Reine Works,2017,10.96
446650,Blossoms Bloom Brightest - Guide Book,Indie,Reine Works,2017,1.99
624282,Blossoms Bloom Brightest - Sara Daki,Adventure,Reine Works,2017,2.99
588110,One Dog Story,Action,Big Way Games,2017,9.99
620260,One Dog Story - The Complete Soundtrack,Action,Big Way Games,2017,3.99
624280,Blossoms Bloom Brightest - Erica Daki,Adventure,Reine Works,2017,2.99
624281,Blossoms Bloom Brightest - Kotoha Daki,Adventure,Reine Works,2017,2.99
580590,Cublast HD,Casual,ThinkFast Studio,2017,9.99
602815,FSX Steam Edition: Night Environment: Germany Add-On,Simulation,Chris Bell - Creative Design Studios,2017,18.99
622690,A Midsummer Night's Choice - Commentary Track,Adventure,Choice of Games,2017,0.99
630300,Extra Life Backpack,Action,"Strength in Numbers Studios, Inc",2017,4.99
586880,Mini Ghost,Action,@unepic_fran,2017,1.99
609100,Gold Rush! 2,Adventure,Sunlight Games,2017,14.99
626840,Shadow Wolf Mysteries: Curse of the Full Moon Collector's Edition,Adventure,ERS G studios,2017,9.99
631330,Creature Clicker - Starter Pack,Action,ColloseusX,2017,0.99
631331,Creature Clicker - Supporter Pack,Action,ColloseusX,2017,1.99
631332,Creature Clicker - Deluxe Pack,Action,ColloseusX,2017,2.99
529240,"Creature Clicker - Capture, Train, Ascend!",Action,ColloseusX,2017,1.99
624690,NEXT JUMP: Shmup Tactics,Action,Post Mortem Pixels,2017,4.99
345630,The Eden of Grisaia,Action,Frontwing,2017,29.99
577480,Higurashi When They Cry Hou - Ch. 5 Meakashi,Adventure,07th Expansion,2017,7.99
601340,Project of the Developer,Action,AL-GAME,2017,1.99
615680,Vagrant Hearts Zero,Adventure,Warfare Studios,2017,2.99
598180,Arcane Mapper,Design &amp; Illustration,Arcane Architect,2017,9.99
611800,Jidousha Shakai,Indie,CloudWeight Studios,2017,19.99
617660,Dong-Jin Rice-hime（東津萌米）,Adventure,"Storia,Narrator,SimonCreative",2017,19.99
588710,Neighboring Islands,Adventure,BAD team,2017,4.99
564990,Olav: the story of one boy,Adventure,rupiwood,2017,2.99
615210,Neighboring Islands - soundtrack,Adventure,BAD team,2017,0.99
521100,MinosMaze - The Minotaur's Labyrinth,Action,RuVe Game Studio,2017,4.99
468720,Tabletop Simulator - In the Name of Odin,Casual,Berserk Games,2017,7.99
589430,Killer Elite – Time to Die,Action,Wioleta Moniuszko,2017,0.99
631310,Warpaint - Original Soundtrack [OST],Casual,Adam Thompson,2017,4.99
621050,Crazy Veggies,Action,SOCO Games,2017,1.99
622400,Agatha Knife - Original Soundtrack,Adventure,Mango Protocol,2017,2.99
445190,Expeditions: Viking,Indie,Logic Artists,2017,29.99
629920,Swingin Swiggins - SoundTrack,Action,"Jason Chalky,Timothy Janssen,Jesse Mangano,Chris Aguilar,Brad Fairley,Andy Montgomery,Jacob Travis",2017,0.99
589690,Queen's Quest 3: The End of Dawn,Adventure,Brave Giant LTD,2017,9.99
592820,Expeditions: Viking - Soundtrack and Art Book,Indie,Logic Artists,2017,9.99
562210,Древняя Русь,Casual,Vladimir Maslov,2017,1.99
625610,Древняя Русь. Золотое издание,Casual,Vladimir Maslov,2017,3.99
429780,Bunny Hop League,Indie,PolyDigital,2017,5.99
532320,de Blob,Action,"Blue Tongue Entertainment,Blitworks",2017,19.99
561556,Ix the Interloper - Awesomenauts Character,Action,Ronimo Games,2017,5.99
561538,Gnaw - Awesomenauts Character,Action,Ronimo Games,2017,3.99
561546,Jimmy and the LUX5000 - Awesomenauts Character,Action,Ronimo Games,2017,5.99
561553,Ksenia - Awesomenauts Awesomenauts,Action,Ronimo Games,2017,4.99
561533,Leon Chameleon - Awesomenauts Character,Action,Ronimo Games,2017,2.99
561559,Max Focus - Awesomenauts Character,Action,Ronimo Games,2017,4.99
561549,Ted McPain - Awesomenauts Character,Action,Ronimo Games,2017,4.99
590202,Rocksmith® 2014 Edition – Remastered – Royal Blood - “Figure It Out”,Casual,Ubisoft - San Francisco,2017,2.99
561542,Penny Fox - Awesomenauts Character,Action,Ronimo Games,2017,5.99
590203,Rocksmith® 2014 Edition – Remastered – Royal Blood - “Little Monster”,Casual,Ubisoft - San Francisco,2017,2.99
561551,Nibbs - Awesomenauts Character,Action,Ronimo Games,2017,4.99
590204,Rocksmith® 2014 Edition – Remastered – Royal Blood - “Out of the Black”,Casual,Ubisoft - San Francisco,2017,2.99
619710,Immortal Redneck - Original Soundtrack,Action,Crema,2017,4.99
619711,Immortal Redneck - Digital Artbook,Action,Crema,2017,3.99
595140,Immortal Redneck,Action,Crema,2017,19.95
628600,Don't Get Hit In The Face - Sountrack,Action,"DracoSoftware, LLC",2017,3.99
331480,Pinstripe,Adventure,Thomas Brush,2017,14.99
501300,What Remains of Edith Finch,Adventure,Giant Sparrow,2017,19.99
332740,Pinstripe Original Soundtrack,Adventure,Thomas Brush,2017,4.99
575310,Sniper Ghost Warrior 3 - Season Pass,Action,CI Games,2017,19.99
624940,S.K.I.L.L. - Special Force 2 - Sniper Pack,Action,"Dragonfly GF Co., LTD",2017,19.99
592423,"Games of Glory - ""Masters of the Arena 2017""",Action,Lightbulb Crew,2017,79.99
592422,"Games of Glory - ""Gladiators Pack""",Action,Lightbulb Crew,2017,24.99
342150,Games of Glory,Action,Lightbulb Crew,2017,0
621560,LOGistICAL - New Zealand,Casual,Sacada,2017,1.99
625871,FreeStyleFootball - Card Pack (CF),Action,Joycity,2017,9.99
592421,"Games of Glory - ""Guardians Pack""",Action,Lightbulb Crew,2017,9.99
625874,FreeStyleFootball - Card Pack (CMF),Action,Joycity,2017,9.99
628280,ZHEROS - The forgotten land,Action,Rimlight Studios,2017,4.99
625879,FreeStyleFootball - Card Pack (LIB),Action,Joycity,2017,9.99
625876,FreeStyleFootball - Card Pack (DMF),Action,Joycity,2017,9.99
625877,FreeStyleFootball - Card Pack (SMF),Action,Joycity,2017,9.99
625873,FreeStyleFootball - Card Pack (SS),Action,Joycity,2017,9.99
625870,FreeStyleFootball - Card Pack (ST),Action,Joycity,2017,9.99
625880,FreeStyleFootball - Card Pack (SW),Action,Joycity,2017,9.99
625872,FreeStyleFootball - Card Pack (WF),Action,Joycity,2017,9.99
625881,FreeStyleFootball - Card Pack (WB),Action,Joycity,2017,9.99
625852,FreeStyleFootball - Dirk Package,Action,Joycity,2017,29.99
625851,FreeStyleFootball - Ginger Package,Action,Joycity,2017,39.99
625850,FreeStyleFootball - Rachel Package,Action,Joycity,2017,29.99
625853,FreeStyleFootball - Nicky Package,Action,Joycity,2017,39.99
620310,Bonny's Adventure,Action,"Jonas De Carvalho Felinto,Marcelo Eduardo Cabral",2017,3.99
620670,The Cursed Revolver,Action,The Cursed Revolver,2017,2.99
586140,BlazBlue Centralfiction,Action,Arc System Works,2017,39.99
448195,Train Simulator: Clear Creek Old Timer Rolling Stock Pack Add-On,Simulation,Milepost Simulations,2017,19.99
618270,Spiritlands,Adventure,Tall Story Studios,2017,5.99
516430,Ruin of the Reckless,Action,Faux-Operative Games,2017,9.99
544730,Catan Universe,Strategy,Exozet,2017,0
629500,Fantasy Grounds - Hellfrost: Siege of Watch Gap Fort (Savage Worlds),Indie,"SmiteWorks USA, LLC",2017,4.99
609460,Fantasy Grounds - Hellfrost: Against the Elements (Savage Worlds),Indie,"SmiteWorks USA, LLC",2017,4.99
541200,Get To The Orange Door,Action,Andrew Smith,2017,9.99
609480,Fantasy Grounds - ETU: Horror for the Holidays (Savage Worlds),Indie,"SmiteWorks USA, LLC",2017,4.99
620270,Fantasy Grounds - Deadlands Reloaded: Saddle Sore (Savage Worlds),Indie,"SmiteWorks USA, LLC",2017,4.99
623670,Moe Mekuri SP - 萌めくりSP -,Indie,KoheiGallery,2017,4.99
575860,Tomb Joe,Action,Amaterasu Software,2017,0.99
614030,Rhythm Rush!,Action,KFriske Studios,2017,0.99
623150,Car Mechanic Simulator 2015 - Car Stripping,Racing,Red Dot Games,2017,0.99
368070,Sniper Ghost Warrior 3,Action,CI Games,2017,49.99
628950,Nephise Begins,Adventure,Tonguç Bodur,2017,1.99
581980,Candy Machine,Casual,Colossal Wreck,2017,8.99
587510,PSYCHO-PASS: Mandatory Happiness - Digital Art Book,Adventure,"MAGES. Inc.,5pb.",2017,4.99
522880,PSYCHO-PASS: Mandatory Happiness,Adventure,"MAGES. Inc.,5pb.",2017,39.99
623470,League of Light: Wicked Harvest Collector's Edition,Adventure,Mariaglorum,2017,9.99
628930,We Slay Monsters - Original Sound Track,Indie,Furiously Inactive Games,2017,2.99
574330,Mac Exporter,Animation &amp; Modeling,Clickteam,2017,49.99
621040,弗拉梅尔的奇迹 OST,Adventure,Weixi Studio,2017,3.99
614890,Cuit,Casual,Class-X Games,2017,2.99
594970,Call of Duty®: MWR Variety Map Pack,Action,"Raven Software,Beenox",2017,14.99
554260,Skins dos Youtubers Brasil,Adventure,"Dumativa Creative Studio,Castro Brothers",2017,3.99
615140,Wordlase - Soundtrack,Casual,DeXP,2017,0.99
617380,CUIT - Official Soundtrack,Casual,Class-X Games,2017,0.99
617560,DreamPlan,Animation &amp; Modeling,NCH Software,2017,39.99
370620,Onyx,Adventure,Valkyria Games,2017,6.99
543940,Perso,Casual,Crepe Studios,2017,4.99
627370,Forts - Soundtrack,Action,EarthWork Games,2017,6.99
564700,Scar of the Doll,Adventure,Child-Dream,2017,9.99
612140,Weebish Mines,Adventure,DXF Games,2017,2.99
585430,Flatspace IIk,Action,Cornutopia Software,2017,14.99
491770,Deformers,Action,Ready At Dawn,2017,29.99
614003,X-Plane 11 - Add-on: Aerosoft - Airport Frankfurt-Egelsbach,Simulation,"Aerosoft GmbH,Stairport Sceneries",2017,15.99
614002,X-Plane 11 - Add-on: Aerosoft - Airport Calvi,Simulation,SimTeam,2017,17.99
623890,White Noise 2 - Astaroth,Adventure,Milkstone Studios,2017,1.99
512315,TS Marketplace: Gresley Coach Pack 04 Add-On,Simulation,Matrix Trains,2017,4.99
513096,TS Marketplace: GWR High Waist Collett Coaches Pack 01 Add-On,Simulation,Matrix Trains,2017,4.99
513097,TS Marketplace: GWR High Waist Collett Coaches Pack 02 Add-On,Simulation,Matrix Trains,2017,4.99
513098,TS Marketplace: GWR High Waist Collett Coaches Pack 03 Add-On,Simulation,Matrix Trains,2017,4.99
582270,Everything,Casual,David OReilly,2017,14.99
625350,Syberia 3 - Deluxe Upgrade,Adventure,Microids,2017,12.99
624850,RPG Maker MV - Karugamo Contemporary BGM Pack 02,Design &amp; Illustration,"KADOKAWA,Yoji Ojima",2017,9.99
622830,Battle Chess,Strategy,Interplay Entertainment Corp.,1988,9.99
580050,RPG Maker MV - Elemental Dungeons Tiles,Design &amp; Illustration,"KADOKAWA,Yoji Ojima,Sherman3D",2017,9.99
622090,Fantasy Grounds - Ddraig Goch's Tyranny 2 (Token Pack),Indie,"SmiteWorks USA, LLC",2017,5.99
622160,Fantasy Grounds - Ddraig Goch's Tyranny 3 (Token Pack),Indie,"SmiteWorks USA, LLC",2017,5.99
622210,Fantasy Grounds - Ddraig Goch's Tyranny 4 (Token Pack),Indie,"SmiteWorks USA, LLC",2017,5.99
545670,Parallyzed,Adventure,Koreez,2017,3.99
622240,Fantasy Grounds - Ddraig Goch's Tyranny 5 (Token Pack),Indie,"SmiteWorks USA, LLC",2017,5.99
622280,Fantasy Grounds - Ddraig Goch's Tyranny 7 (Token Pack),Indie,"SmiteWorks USA, LLC",2017,5.99
622260,Fantasy Grounds - Ddraig Goch's Tyranny 6 (Token Pack),Indie,"SmiteWorks USA, LLC",2017,5.99
344240,Man O' War: Corsair - Warhammer Naval Battles,Action,Evil Twin Artworks,2017,29.99
621150,False Shelter,RPG,Amaterasu Software,2017,0.99
448191,Train Simulator: Southern Railway S15 Class Steam Loco Add-On,Simulation,Bossman Games,2017,19.99
609823,FSX Steam Edition: Toposim South America,Simulation,Toposim,2017,34.99
438960,Pure Hold'em - 100% Hemp Card Deck,Casual,VooFoo Studios,2017,1.99
572500,The Shape Of Heart - Episode II,Indie,Dragon Whisper Game,2017,0.99
563210,Order of Battle: Kriegsmarine,Simulation,The Artistocrats,2017,9.99
623360,Grim Tales: The Legacy Collector's Edition,Adventure,Elephant Games,2017,9.99
602860,Ironclads 2: Boshin War,Simulation,Totem Games,2017,9.99
427270,Orcs Must Die! Unchained,Action,Robot Entertainment,2017,0
595290,The Only Traitor DLC,Action,"Oleg Sergeev,Andrey Rumak,Do My Best",2017,4.99
617420,Animal Rivals,Action,Blue Sunset Games,2017,4.99
553020,Theatre of Doom,Action,Artery Games,2017,9.99
416000,Fantasy Farming: Orange Season,Casual,Hudell Tales,2017,13.99
625110,Fantasy Grounds - Cat &amp; Mouse (5E),Indie,"SmiteWorks USA, LLC",2017,14.99
560500,Fantasy Grounds - TimeZero: Operative's Manual (Savage Worlds),Indie,"SmiteWorks USA, LLC",2017,19.99
608100,Fantasy Grounds - B04 The Cave Beast Hoard (5E),Indie,"SmiteWorks USA, LLC",2017,5.99
597073,Watch_Dogs® 2 - Kick It Pack,Action,Ubisoft,2017,6.99
597075,Watch_Dogs® 2 - Bay Area Thrash Pack,Action,Ubisoft,2017,2.99
597072,Watch_Dogs® 2 - Ride Britannia Pack,Action,Ubisoft,2017,6.99
597074,Watch_Dogs® 2 - Velvet Cowboy,Action,Ubisoft,2017,4.99
615730,Nancy Drew®: The Final Scene,Adventure,HeR Interactive,2001,6.99
482440,ESSENCE,Adventure,ONEVISION GAMES,2017,20.0
525690,MMM: Murder Most Misfortunate,Adventure,Foolish Mortals Games,2017,4.99
562280,＜/reality＞,Adventure,Fancy Fish Games,2017,11.99
521750,Romance of the Three Kingdoms Ⅴ with Power Up Kit / 三國志Ⅴ with パワーアップキット,Strategy,"KOEI TECMO GAMES CO., LTD.",2017,19.99
626850,＜/reality＞ Original Soundtrack,Adventure,Fancy Fish Games,2017,3.99
521760,Taikou Risshiden / 太閤立志伝,RPG,"KOEI TECMO GAMES CO., LTD.",2017,12.99
521720,Uncharted Waters / 大航海時代,RPG,"KOEI TECMO GAMES CO., LTD.",2017,12.99
505090,The Charming Empire,Adventure,OperaHouse Corporation,2017,29.99
625030,Orcs Must Die! Unchained - Hero Bundle,Action,Robot Entertainment,2017,29.99
607120,Police Quest: SWAT 2,Simulation,Yosemite Entertainment,1998,5.99
560370,SWAT 3: Tactical Game of the Year Edition,Action,Sierra,2001,9.99
590197,Rocksmith® 2014 Edition – Remastered – Bob Marley &amp; The Wailers - “Is This Love”,Casual,Ubisoft - San Francisco,2017,2.99
590196,"Rocksmith® 2014 Edition – Remastered – Bob Marley &amp; The Wailers - “No Woman, No Cry”",Casual,Ubisoft - San Francisco,2017,2.99
622330,Tom Clancy's Rainbow Six® Siege - Buck Ghost Recon Wildlands® Set,Action,Ubisoft Montreal,2017,7.99
401710,Flinthook,Action,Tribute Games Inc.,2017,14.99
616530,Flinthook Deluxe DLC,Action,Tribute Games Inc.,2017,6.99
511800,ONRAID,Action,Pragmatix Ltd,2017,0
546380,Crispy Chicken,Action,Axyos Games,2017,4.99
586470,Casino Noir,Adventure,Paper Pirates,2017,4.99
616860,Magic Heroes: Save Our Park,Casual,Anawiki Games,2017,7.99
614001,X-Plane 11 - Add-on: Aerosoft - Airport Maastricht-Aachen,Simulation,XYZ Visuals,2017,14.99
523600,Card Creator,Design &amp; Illustration,Pixelatto,2017,19.99
366640,Shiness: The Lightning Kingdom,Action,Enigami,2017,29.99
623530,RIFT - Ascended Essentials Pack,Free to Play,Trion Worlds,2017,39.99
527480,Life Beetle,Action,Grizlikyt,2017,0.99
525040,The Disney Afternoon Collection,Action,"Capcom,Digital Eclipse",2017,19.99
618360,Aesthetic Melody,Action,Adam DeLease,2017,2.99
468721,Tabletop Simulator - Indonesia,Casual,Berserk Games,2017,6.99
466220,Kingdom of Loot,Action,EPICBEYOND Studios,2017,8.99
544400,GUNGUNGUN,Action,Mystery Egg Games,2017,4.99
578000,Lucid9 - Soundtrack,Casual,Fallen Snow Studios,2017,0
550600,Sphere Complex,Action,OC Game Studio,2016,4.99
607020,Last Heroes 4,Adventure,Warfare Studios,2017,1.99
619220,GoBlock's Impossible Medley,Casual,Gambreng Games,2017,0.99
601650,My Name is You,Indie,Nikita Kaf,2017,5.99
615390,Encounter of Galaxies,Action,Obi-Wanya,2017,1.99
610860,Shogo: Mobile Armor Division,Action,Monolith Productions,1998,9.99
610940,iStorm,Action,MoYi Technology,2017,0
622620,Nightmare Adventures: The Turning Thorn,Adventure,Ghost Ship Studios,2017,6.99
621530,One Star,Action,Spectrum Games,2017,2.99
618680,RPG Maker VX Ace - Sci-Fi Battler Pack 2,Design &amp; Illustration,KADOKAWA,2017,7.99
618681,RPG Maker VX Ace - Time Fantasy: Winter Tiles,Design &amp; Illustration,KADOKAWA,2017,4.99
618682,RPG Maker VX Ace - Ancient Dungeons: Jungle,Design &amp; Illustration,"KADOKAWA,Celianna",2017,17.99
618770,RPG Maker VX Ace - Aztec Character Pack,Design &amp; Illustration,KADOKAWA,2017,6.99
621210,Cosmic Star Heroine Official Soundtrack,Indie,Zeboyd Games,2017,9.99
618771,RPG Maker VX Ace - Spanish Guitar Strings,Design &amp; Illustration,Murray Atkinson,2017,13.99
458600,ZRoll,Action,"KxONE,Andrew Drumov,starmops",2017,0.99
599060,Age of Heroes: Conquest,Free to Play,5th Planet Games,2017,0
614020,DOA5LR Shrine Maiden Costume Set,Action,"Team NINJA,KOEI TECMO GAMES CO., LTD.",2017,19.99
606190,Nighthaw-X3000,Action,N94Games,2017,4.99
524640,Asura: Vengeance Expansion,Action,Ogre Head Studio,2017,9.99
606940,Cyborg Tower Defense,Strategy,Big Fun Games,2017,5.99
558780,Sonya: The Great Adventure,Adventure,Specialbit Studio,2017,6.99
584630,Asura Original Soundtrack,Action,Ogre Head Studio,2017,0.99
618660,RPG Maker MV - Sci Fi Battlers 2,Design &amp; Illustration,"KADOKAWA,Yoji Ojima",2017,7.99
